日期,收付手段,金额,收付类型,类型明细,备注,yyyymm
2024/1/20 14:56,北京卡,120,投资自身开支,办公文印费,出入境证件费-护照,202402
2024/1/20 14:56,北京卡,105,投资自身开支,办公文印费,出入境证件费-港澳通行证签注,202402
2024/1/20 14:57,花呗,8,投资自身开支,办公文印费,出入境证件费-快递费,202402
2024/1/21 20:37,电子钱包余额,338.5,其他必要开支,父母亲人赡养费,老爸医疗费,202402
2024/1/21 00:00,电子钱包余额,-285.51,其他必要开支,父母亲人赡养费,老爸医疗费-好医保报销-其中50元不合理费用不报销,202402
2024/1/21 00:00,电子钱包余额,361.5,其他必要开支,父母亲人赡养费,给老爸700，付药费剩余361.5，给他日常开销,202402
2024/1/21 20:50,电子钱包余额,220,生活必要开支,房租费,搬家费用,202402
2024/1/23 00:00,蚂蚁卡,501,生活必要开支,交通通信费,北京西->柳州卧铺火车票,202402
2024/1/23 00:00,蚂蚁卡,449.5,生活必要开支,交通通信费,深圳->北京卧铺火车票,202402
2024/2/1 00:00,电子钱包余额,200,其他必要开支,父母亲人赡养费,老爸过年开支,202402
2024/2/6 00:00,电子钱包余额,500,其他必要开支,父母亲人赡养费,奶奶过年红包,202402
2024/2/6 00:00,电子钱包余额,100,其他必要开支,人情费,秦熠彤过年红包,202402
2024/2/6 00:00,电子钱包余额,100,其他必要开支,人情费,三叔两个外孙过年红包,202402
2024/2/8 00:00,电子钱包余额,100,其他必要开支,人情费,三叔两个外孙过年红包,202402
2024/2/8 00:00,电子钱包余额,50,其他必要开支,人情费,阿元叔两个小朋友过年红包,202402
2024/2/8 00:00,电子钱包余额,50,其他必要开支,人情费,阿元叔两个小朋友过年红包,202402
2024/2/8 00:00,电子钱包余额,-40,其他必要开支,人情费,拿了老哥两张20,202402
2024/2/8 00:00,电子钱包余额,20,其他收入,其他收入,老爸给我过年红包,202402
2024/2/8 00:00,电子钱包余额,20,其他收入,其他收入,奶奶给我过年红包,202402
2024/1/24 00:00,蚂蚁卡,50,生活必要开支,其他必要家用,电费,202402
2024/1/24 00:00,蚂蚁卡,50,生活必要开支,其他必要家用,水费,202402
2024/1/25 21:33,广发卡,19.9,生活必要开支,其他必要家用,浴室地垫,202402
2024/1/25 21:34,广发卡,19.9,生活必要开支,其他必要家用,厕所香薰,202402
2024/1/25 21:41,广发卡,60,生活必要开支,其他必要家用,沙发巾,202402
2024/1/25 22:43,广发卡,59.9,生活必要开支,其他必要家用,湿厕纸,202402
2024/1/28 14:51,蚂蚁卡,100.03,生活必要开支,必要着装费,LIIISTORE2023秋款日系简约纯色基础款运动收口卫裤男,202402
2024/1/28 14:51,蚂蚁卡,0.8,生活必要开支,必要着装费,淘宝省钱卡,202402
2024/1/28 14:51,蚂蚁卡,111.4,生活必要开支,必要着装费,混搭商店复古趣味涂鸦兔子印花加绒卫衣男女潮牌宽松情侣连帽上衣,202402
2024/2/4 00:00,电子钱包余额,-322,资产类支出,应收账款,亲朋借款-帮老妈买车票还款,202402
2024/2/4 00:00,京东白条,57.12,其他必要开支,父母亲人赡养费,帮奶奶买一箱营养快线,202402
2024/1/31 20:50,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202402
2024/2/1 02:02,电子钱包余额,0.31,理财收入,货币理财收入,余额宝-2024.01.31-收益发放,202402
2024/2/1 08:55,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/1 09:38,电子钱包余额,1,生活必要开支,交通通信费,公交地铁,202402
2024/2/1 18:10,招商卡,67.48,生活必要开支,伙食费,买菜-排骨等,202402
2024/2/1 18:51,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/1 21:13,电子钱包余额,1,生活必要开支,交通通信费,公交地铁,202402
2024/2/1 22:24,广发卡,25.99,生活必要开支,伙食费,买菜-牛肉,202402
2024/2/2 02:02,电子钱包余额,0.29,理财收入,货币理财收入,余额宝-2024.02.01-收益发放,202402
2024/2/2 08:55,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/2 19:51,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/3 01:43,招商卡,22.2,生活必要开支,伙食费,外卖螺蛳粉·掉渣饼(卧龙环岛店)外卖订单,202402
2024/2/3 02:17,电子钱包余额,0.29,理财收入,货币理财收入,余额宝-2024.02.02-收益发放,202402
2024/2/3 11:17,广发卡,50,生活必要开支,交通通信费,话费,202402
2024/2/3 11:28,花呗,14.6,生活必要开支,伙食费,买菜青菜黄瓜辣椒,202402
2024/2/3 11:30,招商卡,24,生活必要开支,伙食费,买菜-香油,202402
2024/2/3 12:59,招商卡,18.9,其他必要开支,父母亲人赡养费,老爸亲情卡代付,202402
2024/2/3 18:57,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/3 19:01,招商卡,1.5,生活必要开支,交通通信费,共享单车,202402
2024/2/3 19:07,招商卡,158,生活必要开支,伙食费,王妈手撕烤兔（德外店）-大庚,202402
2024/2/3 19:15,招商卡,15,生活必要开支,伙食费,王妈手撕烤兔（德外店）-大庚,202402
2024/2/3 21:22,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/3 21:24,蚂蚁卡,2,生活必要开支,交通通信费,充电费,202402
2024/2/4 02:00,电子钱包余额,0.23,理财收入,货币理财收入,余额宝-2024.02.03-收益发放,202402
2024/2/4 08:54,招商卡,15,生活必要开支,伙食费,外卖-早餐-北京祥汇便利店,202402
2024/2/4 08:57,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/4 10:38,电子钱包余额,55,文娱游购开支,饮食游乐费,zdf-aa-江超,202402
2024/2/4 11:50,蚂蚁卡,32.51,生活必要开支,伙食费,外卖,202402
2024/2/4 12:41,花呗,69,其他必要开支,父母亲人赡养费,老爸亲情卡代付,202402
2024/2/4 13:10,花呗,193,其他必要开支,父母亲人赡养费,老爸亲情卡代付,202402
2024/2/4 13:33,花呗,102,其他必要开支,父母亲人赡养费,老爸亲情卡代付,202402
2024/2/4 14:40,招商卡,75.42,其他必要开支,父母亲人赡养费,老爸亲情卡代付,202402
2024/2/4 16:03,电子钱包余额,1,其他收入,其他收入,大庚微信红包,202402
2024/2/4 20:23,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/5 02:16,电子钱包余额,0.23,理财收入,货币理财收入,余额宝-2024.02.04-收益发放,202402
2024/2/5 08:54,广发卡,10,生活必要开支,伙食费,外卖-早餐-北京祥汇便利店,202402
2024/2/5 08:57,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/5 09:08,电子钱包余额,1,生活必要开支,交通通信费,公交地铁,202402
2024/2/5 12:18,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202402
2024/2/5 13:44,广发卡,9,生活必要开支,伙食费,外卖杂粮煎饼,202402
2024/2/5 13:49,广发卡,17.78,生活必要开支,伙食费,外卖便利蜂（关庄路6号院店),202402
2024/2/5 14:13,电子钱包余额,3,生活必要开支,交通通信费,公交地铁,202402
2024/2/5 16:02,广发卡,57.76,其他必要开支,父母亲人赡养费,老爸亲情卡代付,202402
2024/2/5 20:11,广发卡,16.9,生活必要开支,其他必要家用,三个沙拉盆,202402
2024/2/5 20:24,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/6 02:01,电子钱包余额,0.49,理财收入,货币理财收入,余额宝-2024.02.05-收益发放,202402
2024/2/6 08:54,广发卡,16.5,生活必要开支,伙食费,外卖早餐便利蜂（望京东地铁口店),202402
2024/2/6 08:58,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/6 15:50,广发卡,7.9,其他必要开支,父母亲人赡养费,老爸亲情卡代付,202402
2024/2/1 00:00,账务处理,58.33333333,生活必要开支,伙食费,食堂,202402
2024/2/2 00:00,账务处理,58.33333333,生活必要开支,伙食费,食堂,202402
2024/2/3 00:00,账务处理,58.33333333,生活必要开支,伙食费,食堂,202402
2024/2/4 00:00,账务处理,58.33333333,生活必要开支,伙食费,食堂,202402
2024/2/5 00:00,账务处理,58.33333333,生活必要开支,伙食费,食堂,202402
2024/2/6 00:00,账务处理,58.33333333,生活必要开支,伙食费,食堂,202402
2024/2/6 17:20,广发卡,65.6,生活必要开支,伙食费,买菜排骨馋大狮卤味鸭肫等多款,202402
2024/2/6 18:55,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/6 23:54,电子钱包余额,0.5,其他收入,其他收入,蚂蚁财富新年红包,202402
2024/2/7 08:06,花呗,10,生活必要开支,交通通信费,早上打三轮车去地铁站,202402
2024/2/7 08:58,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/7 12:34,电子钱包余额,200,生活必要开支,伙食费,给四婶买菜钱,202402
2024/2/7 20:27,电子钱包余额,6,生活必要开支,交通通信费,公交地铁,202402
2024/2/8 00:00,京东白条,38.64,生活必要开支,其他必要家用,立白洗衣凝珠x104,202402
2024/2/8 00:00,京东白条,235.7,生活必要开支,伙食费,外卖-车厘子2.5kg拿回老家,202402
2024/2/8 13:16,广发卡,52,生活必要开支,伙食费,外卖铁路12306,202402
2024/2/8 22:38,广发卡,22,生活必要开支,伙食费,柳州市鱼峰区顾家螺蛳粉店,202402
2024/2/8 22:40,广发卡,7,生活必要开支,伙食费,柳州市鱼峰区顾家螺蛳粉店,202402
2024/2/8 22:54,电子钱包余额,200,其他必要开支,父母亲人赡养费,老爸尿管急诊费用分摊,202402
2024/2/9 08:56,广发卡,142.35,生活必要开支,伙食费,买菜三斤大虾,202402
2024/2/9 09:55,花呗,28,生活必要开支,伙食费,外卖老牌佳味桂林米粉,202402
2024/2/9 15:04,电子钱包余额,1000,其他必要开支,父母亲人赡养费,老家过年费分摊-老爸部分代付,202402
2024/2/9 20:05,电子钱包余额,0.48,其他收入,其他收入,美业玉婷~实体店微信红包收入,202402
2024/2/9 20:12,电子钱包余额,3.62,其他收入,其他收入,崔海玲 微信红包收入,202402
2024/2/9 20:31,电子钱包余额,6.66,其他收入,其他收入,大庚微信红包收入,202402
2024/2/9 20:33,电子钱包余额,10,其他收入,其他收入,大庚微信红包收入,202402
2024/2/9 20:33,电子钱包余额,1314,文娱游购开支,饮食游乐费,大庚202404泰国之旅-费用结转-三张机票费用,202402
2024/2/9 20:33,电子钱包余额,520,文娱游购开支,饮食游乐费,大庚202404泰国之旅-费用结转-三张机票费用,202402
2024/2/9 20:34,电子钱包余额,10,其他收入,其他收入,大庚微信红包收入,202402
2024/2/9 20:35,电子钱包余额,10,其他收入,其他收入,大庚微信红包收入,202402
2024/2/9 20:36,电子钱包余额,10,其他收入,其他收入,大庚微信红包收入,202402
2024/2/9 20:37,电子钱包余额,9.99,其他必要开支,人情费,发给大庚微信红包（单发）,202402
2024/2/9 20:38,电子钱包余额,10,其他收入,其他收入,大庚微信红包收入,202402
2024/2/9 20:39,电子钱包余额,666,文娱游购开支,饮食游乐费,大庚202404泰国之旅-费用结转-三张机票费用,202402
2024/2/9 20:39,账务处理,-2500,文娱游购开支,饮食游乐费,大庚202404泰国之旅-费用结转,202402
2024/2/9 20:40,电子钱包余额,10,其他收入,其他收入,大庚微信红包收入,202402
2024/2/9 20:44,电子钱包余额,6.66,其他收入,其他收入,大庚微信红包收入,202402
2024/2/10 00:05,电子钱包余额,200,其他必要开支,父母亲人赡养费,发给老妈微信红包（单发）,202402
2024/2/10 00:08,电子钱包余额,6.71,其他收入,其他收入,韦朗微信红包收入,202402
2024/2/10 00:10,电子钱包余额,2.03,其他收入,其他收入,莫现坤微信红包收入,202402
2024/2/10 00:17,电子钱包余额,0.01,其他收入,其他收入,Caleb微信红包收入,202402
2024/2/10 00:17,电子钱包余额,0.01,其他收入,其他收入,：）微信红包收入,202402
2024/2/10 00:18,电子钱包余额,0.96,其他收入,其他收入,大姨娘微信红包收入,202402
2024/2/10 00:18,电子钱包余额,0.01,其他收入,其他收入,ElsaMars微信红包收入,202402
2024/2/10 00:20,电子钱包余额,9.99,其他必要开支,人情费,发给陈梓航微信红包（单发）,202402
2024/2/10 00:40,电子钱包余额,7.75,其他收入,其他收入,志当存高远微信红包收入,202402
2024/2/10 00:41,电子钱包余额,2,其他收入,其他收入,支付宝五福的红包,202402
2024/2/10 08:43,电子钱包余额,1.66,其他收入,其他收入,大庚微信红包收入,202402
2024/2/10 08:43,电子钱包余额,0.87,其他收入,其他收入,沙漠微信红包收入,202402
2024/2/10 13:27,电子钱包余额,8.88,其他必要开支,人情费,发给浪浪微信红包（单发）,202402
2024/2/10 17:44,电子钱包余额,1.66,其他收入,其他收入,大庚微信红包收入,202402
2024/2/11 16:11,电子钱包余额,100,其他必要开支,人情费,发给秦海彪微信红包（单发）,202402
2024/2/11 21:38,电子钱包余额,8.88,其他必要开支,人情费,发给可爱平微信红包（单发）,202402
2024/2/12 15:15,北京卡,66.54,文娱游购开支,饮食游乐费,钟点费,202402
2024/2/12 18:55,北京卡,29.91,生活必要开支,伙食费,外卖柳州市鱼峰区顾家螺蛳粉店,202402
2024/2/12 20:05,北京卡,48,生活必要开支,伙食费,外卖一箱水,202402
2024/2/12 20:48,中信卡,255,文娱游购开支,饮食游乐费,202402广州深圳之旅-住宿费,202402
2024/2/12 21:29,北京卡,67.9,生活必要开支,伙食费,外卖柳州联华各种零食,202402
2024/2/13 00:00,电子钱包余额,2000,资产类支出,应收账款,大庚借我2000元,202402
2024/2/13 07:39,花呗,23,生活必要开支,伙食费,外卖陆记柳州螺蛳粉店,202402
2024/2/13 09:43,电子钱包余额,0.3,其他收入,其他收入,康师傅饮品新年红包,202402
2024/2/13 11:26,蚂蚁卡,36.4,文娱游购开支,饮食游乐费,202402广州深圳之旅-充电费,202402
2024/2/13 16:04,北京卡,8,生活必要开支,伙食费,外卖方便面,202402
2024/2/13 20:03,北京卡,154,文娱游购开支,饮食游乐费,202402广州深圳之旅-住宿费,202402
2024/2/13 22:14,北京卡,4,文娱游购开支,饮食游乐费,202402广州深圳之旅-2024-02-13 21:52:25搭乘广州地铁,202402
2024/2/13 22:53,北京卡,35.9,生活必要开支,伙食费,外卖禄茗广式茶点·炒粉·肠粉·粥(三元里店)外卖订单,202402
2024/2/14 09:26,电子钱包余额,21.22,其他收入,其他收入,莫艳玲微信红包收入,202402
2024/2/14 09:50,电子钱包余额,6.66,其他必要开支,人情费,发给大庚微信红包（单发）,202402
2024/2/14 09:56,北京卡,26.61,生活必要开支,交通通信费,滴滴快车-兰师傅-02月13日行程,202402
2024/2/14 09:59,电子钱包余额,1.66,其他收入,其他收入,大庚微信红包收入,202402
2024/2/14 10:31,电子钱包余额,88,文娱游购开支,饮食游乐费,202402广州深圳之旅-荔林食店-猪杂面+蟹黄,202402
2024/2/14 11:28,北京卡,18,文娱游购开支,饮食游乐费,202402广州深圳之旅-gogo cup,202402
2024/2/14 16:05,北京卡,222.05,文娱游购开支,饮食游乐费,202402广州深圳之旅-住宿费,202402
2024/2/14 17:39,北京卡,479,文娱游购开支,饮食游乐费,202402广州深圳之旅-大可以饭店,202402
2024/2/14 18:06,电子钱包余额,100,文娱游购开支,饮食游乐费,202402广州深圳之旅-住宿费押金,202402
